name,Kind,Alcohol,Aroma,Taste,Finish
마인크랑 '그뤼너 펠트리너',화이트 와인,11.0,"풋사과, 레몬, 배","후추, 자몽, 레몬 껍질, 풀","파인애플, 향신료"
마인크랑 '로터 뮬아챡',레드 와인,11.0,"석류, 수박, 흙내음, 후추","라즈베리, 크랜베리, 블랙베리, 자두, 딸기, 체리, 미네랄리티","스모키, 치즈, 발사믹, 자몽, 라임"
마인크랑 '바이싸 뮬아챡',오렌지 와인,11.5,"시트러스, 감귤, 자몽, 오렌지, 레몬, 귤","복숭아, 살구, 사과, 배, 멜론","열대 과일, 리치, 파인애플"
마인크랑 '프로사 로제 프리잔테',로제 와인,10.5,"흙내음, 루바브, 장미, 말린 살구","딸기, 오렌지, 라즈베리, 산딸기, 미네랄리티, 체리, 크랜베리, 효모","수박, 꿀, 오렌지 껍질"
파논 토카이 아수 6 푸토뇨스,디저트 와인,10.0,"무화과, 대추, 설탕에 절인 오렌지, 아몬드","복숭아, 살구, 청사과, 건포도, 오렌지, 꿀","부드러운, 산뜻한, 긴 여운"
파논 토카이 사모로드니,디저트 와인,10.0,"헤이즐넛, 열대 과일, 리치, 망고","배, 아몬드, 말린 살구, 청사과","달콤한, 산뜻한, 오렌지"
단감명작,화이트 와인,7.0,"꽃, 단감","달콤한, 산뜻한","부드러운, 은은한"
타파스 가르나차 로제,로제 와인,14.0,"체리, 딸기, 효모, 라즈베리","체리 시럽, 딸기 아이스크림, 딸기, 복숭아, 크랜베리","사과, 배, 자몽"
마쩨이 필리프,레드 와인,13.5,"민트, 허브, 커피, 블랙커런트, 말린 꽃","시나몬, 정향, 다크 초콜릿, 블랙 체리","긴 여운, 오크, 나무, 담뱃잎, 자두"
투핸즈 릴리스 가든,레드 와인,16.5,"블랙커런트, 후추, 민트, 유칼립투스","자두, 블랙베리, 블루베리, 검붉은 과일, 체리","오크, 바닐라, 초콜릿, 모카, 가죽, 흙내음"
투핸즈 벨라스 가든,레드 와인,15.0,"라벤더, 검붉은 과일, 후추, 감초","달콤한, 블랙베리, 자두, 체리, 타닌, 흑연","긴 여운, 바닐라, 오크, 초콜릿, 커피, 가죽"
샌드맨 파인 루비 포트,포트 와인,19.5,"체리, 잼, 바닐라, 향신료, 오크","달콤한, 건포도, 블랙베리, 블랙 체리, 캐러멜, 초콜릿","긴 여운, 허브, 오크, 담배, 바닐라"
이스까이 말벡 - 까베르네 프랑,레드 와인,14.5,"바이올렛, 스모키, 후추, 민트","블랙베리, 자두, 카시스, 체리","오크, 바닐라, 초콜릿, 담배, 가죽, 흙내음"
파스쿠아 스윗 로제,스파클링 와인,11.0,"시트러스, 감귤, 라즈베리, 딸기, 복숭아","복숭아, 살구, 청사과, 배","장미, 딸기"
인비보 X 사라 제시카 파커 말보로 소비뇽 블랑,화이트 와인,13.0,"감귤, 시트러스, 라임, 자몽, 패션프루트","열대 과일, 파인애플, 청사과, 구아바, 키위, 망고, 배, 미네랄리티","산뜻한, 꿀, 바닐라, 멜론, 살구, 풀"
차크라 바르다,레드 와인,12.5,"딸기, 체리, 라즈베리, 삼나무, 스모키","크랜베리, 블루베리, 체리, 자두, 석류, 초콜릿, 미네랄리티","오크, 바닐라, 담배, 정향, 흙내음, 가죽"
샤또 메종 블랑쉬,레드 와인,14.5,"세이지, 딸기, 감초, 삼나무","블랙베리, 배, 라즈베리","오크, 모카, 스파이시, 바닐라, 흙내음"
"실버 고스트, 나파 밸리 까베르네 소비뇽",레드 와인,14.8,"초콜릿, 카시스, 삼나무, 흑연","블랙 체리, 블루베리, 다크 초콜릿, 토스티, 검은 과일","바닐라, 스모키, 오크, 커피"
첸토리 모스카토 디 파비아,화이트 와인,6.5,"청사과, 오렌지, 자몽, 레몬, 허니서클","복숭아, 배, 살구, 사과, 멜론","꿀, 생강, 엘더플라워"
더 프리즈너 레드 블렌드,레드 와인,14.5,"체리, 다크 초콜릿, 정향, 구운 무화과","과일, 자두, 초콜릿, 라즈베리, 보이젠베리, 석류","바닐라, 오크, 가죽, 흙내음"
"더 프리즈너, 데랑지 레드 블렌드",레드 와인,15.2,"체리, 블루베리, 정향, 세이지, 삼나무","블랙베리, 블랙 체리, 캐러멜","바닐라, 오크, 모카, 다크 초콜릿"
"피안델레 비네, 브루넬로 디 몬탈치노",레드 와인,14.0,"가죽, 흙내음, 코코아, 스모키, 발사믹, 버섯","체리, 딸기, 라즈베리, 크랜베리, 자두","오크, 바닐라, 담배, 삼나무, 커피, 초콜릿"
양가라 PF 쉬라즈,레드 와인,14.0,"흙내음, 가죽, 스모키, 타바코, 후추, 감초","블랙베리, 체리, 자두, 블랙커런트, 블랙 체리, 잼, 올리브, 미네랄리티","오크, 초콜릿, 바닐라, 코코아"
로 스파로소,레드 와인,14.0,"체리, 산딸기, 자두","자두, 라즈베리, 바닐라","후추, 민트, 허브, 감초, 시나몬"
덕 헌터 말보로 소비뇽 블랑,화이트 와인,12.7,"살구, 자두, 멜론, 자몽, 레몬 셔벗, 키위, 할라피뇨","핵과류, 복숭아, 귤, 리치, 미네랄리티","라임, 풀"
케이머스 나파 밸리 까베르네 소비뇽,레드 와인,14.8,"허브, 스파이스, 바이올렛","다크 체리, 블랙베리","오크, 바닐라, 코코아, 초콜릿, 타바코"
덕혼 나파 밸리 소비뇽 블랑,화이트 와인,13.5,"시트러스, 감귤, 자몽, 레몬, 라임","멜론, 배, 청사과, 살구, 파인애플","레몬 껍질, 복숭아, 열대 과일"
로페즈 데 하로 크리안자,레드 와인,13.5,"오크, 스모키, 시나몬, 정향, 가죽, 라즈베리","블랙베리, 블랙커런트, 자두, 체리, 딸기","오크, 바닐라, 감초, 후추"
호노로 베라 리오하,레드 와인,13.5,"라즈베리, 붉은 과일, 딸기, 후추","자두, 블랙베리, 체리, 초콜릿","오크, 다크 초콜릿, 바닐라, 타바코, 코코아, 흙내음, 커피"
마츠 엘 피카로,레드 와인,14.5,"복합적인, 과일, 젤리, 블랙베리 잼, 감초, 스파이시","강렬한, 달콤한, 블랙 체리, 라즈베리, 캐러멜, 자두","바닐라, 오크, 초콜릿, 타바코"
후안길 옐로우 라벨,레드 와인,14.2,"타바코, 커피, 흙내음, 가죽, 스모키","오크, 블랙베리, 블랙 체리, 자두, 캐러멜, 카시스","오크, 바닐라, 초콜릿, 삼나무, 정향"
콥케 파인 화이트 포트,포트 와인,19.5,"사과, 코코넛, 아몬드, 호두","복숭아, 배, 오렌지, 무화과, 살구, 생강, 꿀","버터, 흙내음, 바닐라"
보글 쁘띠 시라,레드 와인,13.5,"검붉은 과일, 라즈베리, 보이젠베리, 브램블, 체리","블랙베리, 블랙 체리, 자두, 잼, 카시스","다크 초콜릿, 바닐라, 버터, 오크, 타바코"
돔 페리뇽 블랑 2012,스파클링 와인,12.5,"브리오슈, 토스트, 아몬드, 헤이즐넛","배, 살구, 살구, 치즈, 청사과, 복숭아, 꿀, 미네랄리티","사과, 멜론, 자몽, 라임, 레몬 껍질"
미스티힐 비달 아이스 와인,화이트 와인,11.0,"열대 과일, 멜론","꿀, 복숭아, 살구","부드러운, 무화과, 커피, 바닐라"
누보몽드 비달 아이스 와인,화이트 와인,11.0,"레몬, 배, 사과","달콤한, 꿀, 모과, 무화과, 토피, 사과","오렌지 껍질, 파인애플"
카니버 진판델,레드 와인,14.5,"모카, 다크 초콜릿, 블랙 페퍼, 스모키, 가죽, 코코아","블랙베리, 블랙 체리, 자두, 잼, 검은 과일, 바닐라, 구운 아몬드","부드러운, 오크, 바닐라, 초콜릿, 타바코"
바디아 디 모로나 칼리지아노 끼안티,레드 와인,13.5,"체리, 라즈베리, 딸기, 정향, 후추","크랜베리, 초콜릿, 블랙베리, 자두","오크, 바닐라, 가죽, 흙내음"
코알라 랜치 쉬라즈,레드 와인,13.5,"딸기, 라즈베리, 체리","카시스, 체리, 초콜릿, 라즈베리 잼","긴 여운, 흑후추"
코알라 랜치 샤르도네,화이트 와인,13.0,"복숭아, 사과, 오렌지","부드러운, 오크, 복숭아, 꽃","열대 과일, 리치, 파인애플"
루이스 펠리페 에드워즈 LFE 900 말벡,레드 와인,14.5,"체리, 가죽, 흙내음","자두, 블랙베리, 블루베리, 검붉은 과일, 체리","후추, 감초, 오크, 바닐라, 초콜릿"
하하 말보로 소비뇽 블랑,화이트 와인,13.5,"시트러스, 감귤, 자몽, 라임","열대 과일, 파인애플, 키위","레몬, 라임 껍질, 풀, 구스베리, 아스파라거스"
산 지오르지오 아마로네,레드 와인,15.0,"감초, 민트, 시나몬, 후추","무화과, 체리, 건포도, 석류, 캐러멜","오크, 바닐라, 초콜릿, 모카"
"핀카 플리치만, 미스테리오 말벡",레드 와인,14.0,"검은 과일, 가죽, 스모키, 흙내음","자두, 블랙베리, 블랙 체리","오크, 타바코, 바닐라, 초콜릿"
샤또 시삭 크뤼 부르주아,레드 와인,14.0,"검은 과일, 라즈베리, 가죽, 스모키, 흙내음, 흑연, 버섯","블랙커런트, 블랙베리, 카시스, 자두, 체리","오크, 바닐라, 타바코, 삼나무, 초콜릿, 정향"
엔리코 세파리노 에리안테 모스카토 다스티,스파클링 와인,5.5,"꽃, 시트러스, 감귤","살구, 복숭아, 배, 핵과류, 꿀","오렌지, 치즈"
오크 릿지 와이너리 블라종 까베르네 쇼비뇽,레드 와인,13.5,"체리, 라즈베리, 붉은 과일","자두, 블루베리, 잼","오크, 바닐라, 초콜릿"
"로피또 프레르, 부르고뉴 피노 누아",레드 와인,12.5,"체리, 라임, 민트","체리, 딸기, 부드러운, 균형 잡힌","오크, 바닐라, 타바코"
로렌조 모스카토,스파클링 와인,7.0,"신선한, 과일","달콤한, 리치, 건포도",열대 과일
핀카 산토 엔젤,레드 와인,12.0,"체리, 산딸기","자두, 카시스, 블랙베리, 라즈베리","부드러운, 붉은 과일"
스칼렛 다크 까베르네 소비뇽,레드 와인,13.5,"스모키, 흙내음, 가죽, 체리","블루베리, 블랙베리, 자두, 잼","오크, 초콜릿, 바닐라"
데오르 골드 엑스트라 드라이 스푸만테,스파클링 와인,10.0,"시트러스, 감귤, 자몽","배, 사과, 복숭아, 치즈","라임 껍질, 레몬"
카리나 모스카토 다스티,화이트 와인,5.5,"꽃, 과일","달콤한, 꿀, 복숭아, 탄산감","신선한, 청사과, 레몬"
코스타베라 까베르네 소비뇽,레드 와인,13.0,"정향, 다크 초콜릿","체리, 라즈베리, 자두, 블랙커런트","오크, 초콜릿, 흙내음"
조니큐 쉬라즈,레드 와인,14.5,"라즈베리, 자두, 후추","체리, 딸기, 크랜베리","오크, 바닐라, 초콜릿, 타바코"
르쁘띠베레 까베르네 소비뇽,무알콜 와인,0.0,"섬세한, 제비꽃, 후추","블랙커런트, 블랙베리","우아한, 나무, 바닐라"
르쁘띠베레 시라 그르나슈,무알콜 와인,0.0,"감초, 강렬한, 붉은 과일, 후추","블랙커런트, 제비꽃, 신선한","바닐라, 향신료"
르쁘띠베레 소비뇽 블랑,무알콜 와인,0.0,"자몽, 레몬, 블러드 오렌지","새콤한, 신선한","가벼운, 상쾌한, 은은한"
르쁘띠베레 모스카토 듀,무알콜 와인,0.0,"꽃, 베르가못, 자스민, 장미","프루티, 청량한, 탄산감, 파인애플","은은한, 과일"
제이콥스 크릭 더블배럴 쉬라즈,레드 와인,14.5,"스모키, 가죽, 흙내음","자두, 블랙베리, 블랙 체리, 블랙커런트","오크, 바닐라, 타바코, 다크 초콜릿"
레포실 부르고뉴 피노 누아,레드 와인,13.0,"체리, 산딸기","블랙 체리, 블랙베리","허브, 감초"
우마니 론끼 비고르,레드 와인,13.5,"가죽, 스모키, 흙내음","자두, 블랙베리, 블랙커런트, 잼","오크, 초콜릿, 바닐라, 타바코"
"보아랑 쥐멜, 브뤼 트라디시옹",스파클링 와인,12.0,"헤이즐넛, 아몬드, 파이","탄산감, 사과, 꿀, 미네랄리티","시트러스, 감귤, 배, 복숭아"
까땅 소바주 크레망 달자스 브뤼,스파클링 와인,12.0,"브리오슈, 아몬드, 파인애플, 꽃","청사과, 핵과류, 벌집","꿀, 생강, 라임"
"올리비에 트리꽁, 샤블리",화이트 와인,12.5,"청사과, 멜론, 시트러스, 감귤","사과, 복숭아, 미네랄리티, 꿀","배, 레몬 껍질, 라임"
아이꼴리로시 몽포 달바 바롤로,레드 와인,14.0,"가죽, 흙내음, 스모키","체리, 라즈베리, 크랜베리","오크, 타바코, 바닐라"
카르멘 세듀스 까베르네 소비뇽,레드 와인,14.4,"블루베리, 체리, 오크","블랙 체리, 자두","삼나무, 바닐라, 스파이스, 흑연"
로페즈 하로 리제르바,레드 와인,13.5,"검은 과일, 가죽, 흙내음, 스모키, 발사믹","자두, 블랙베리, 블랙커런트, 블랙 체리","오크, 바닐라, 타바코"
에레디스 랑게 네비올로,레드 와인,14.0,"붉은 과일, 레드커런트, 가죽, 흙내음, 스모키","체리, 라즈베리, 딸기, 자두, 블루베리","오크, 타바코, 바닐라, 코코아"
깔바레스 토니 포트,포트 와인,19.0,"체리, 딸기","건포도, 정향, 초콜릿","오크, 향신료"
루더포드 투 레인지 나파 밸리,레드 와인,13.5,"체리, 산딸기, 크랜베리","자두, 블랙 체리, 블랙베리, 라즈베리, 잼","오크, 바닐라, 초콜릿, 타바코, 삼나무"
쉴드 에스테이트 쉬라즈,레드 와인,14.5,"타바코, 다크 초콜릿, 정향, 가죽, 흙내음","자두, 블랙베리, 검붉은 과일, 미네랄리티","오크, 초콜릿, 바닐라, 스모키"
라벳야디 비달 까바 브뤼 나뚜르,스파클링 와인,12.0,"효모, 레몬, 견과류","우아한, 배, 멜론, 파인애플","꿀, 열대 과일, 청사과"
도멘 오헬리엉 베르데 꼬뜨 드 뉘 라 프레띠에르,레드 와인,13.0,"블랙베리, 다크 체리, 강황, 세이지, 타임, 시나몬","블랙베리, 시나몬, 라즈베리, 오크, 바닐라","풍부한, 신선한, 상큼한"
도멘 오헬리엉 베르데 본 로마네 비에이유 비뉴,레드 와인,13.5,"체리, 딸기, 라즈베리, 흙내음, 타바코","라즈베리, 체리, 바닐라, 초콜릿","부드러운, 타닌, 자두"
빌라파니 토스카나 로쏘,레드 와인,12.5,"블랙베리, 오크, 바닐라","체리, 딸기, 라즈베리, 블루베리","부드러운, 오크, 풍성한"
"로버트 몬다비, 나파 밸리 까베르네 소비뇽",레드 와인,14.0,"체리, 커피, 삼나무, 가죽, 흙내음, 스모키","오크, 바닐라, 블랙베리, 자두, 잼, 모카","다크 초콜릿, 후추, 감초, 정향, 담배"
"브라이다, 일 바치알레 몽페라토 로쏘",레드 와인,15.0,"체리, 배","자두, 블랙베리, 블랙커런트","오크, 스파이시, 후추, 시나몬"
카스텔로 반피 르 리메,화이트 와인,12.5,"시트러스, 감귤, 파인애플, 구아바","배, 청사과, 버터, 멜론, 복숭아, 살구","자몽, 레몬 껍질, 미네랄리티, 꿀"
몬테스 알파 까베르네 소비뇽,레드 와인,14.0,"오크, 바닐라, 타바코, 삼나무","블랙베리, 블랙커런트, 자두, 카시스, 체리, 딸기","가죽, 흙내음, 스모키, 초콜릿"
몬테스 알파 메를로,레드 와인,14.5,"오크, 바닐라, 타바코, 커피, 모카, 초콜릿","자두, 블랙베리, 블랙커런트, 블루베리, 체리","자두, 블랙베리, 블랙커런트, 블루베리, 가죽, 체리, 흙내음, 스모키, 코코아, 흑연, 후추"
몬테스 알파 시라,레드 와인,14.5,"꽃, 가죽, 타바코, 커피, 넛맥, 체리","자두, 블랙베리, 블랙커런트, 카시스","긴 여운, 오크, 바닐라, 흙내음"
"카스텔로 디 볼파이아, 끼안티 클라스코 리제르바",레드 와인,14.0,"체리, 꽃, 가죽, 스모키","딸기, 라즈베리, 크랜베리, 발사믹","오크, 타바코, 바닐라, 흙내음, 버섯"
"바디아 아 파시냐노, 끼안티 클라스코 그란 셀레찌오네",레드 와인,14.0,"삼나무, 정향, 가죽, 흙내음","체리, 라즈베리, 딸기, 크랜베리, 발사믹, 미네랄리티","오크, 바닐라, 타바코, 초콜릿"
프루노토 부시아 바롤로,레드 와인,14.0,"라즈베리, 크랜베리, 바이올렛, 가죽","체리, 딸기, 자두, 초콜릿, 오크, 감초","흙내음, 스모키, 트러플, 타바코, 후추"
세냐,레드 와인,14.5,"오크, 타바코, 초콜릿, 블랙베리","라벤더, 블루베리, 가죽, 흙내음","블랙커런트, 우아한, 스모키"
룩 벨레어 럭스 팬텀,스파클링 와인,12.5,"사과, 복숭아, 살구, 브리오슈","시트러스, 감귤, 레몬, 오렌지, 토스트","청량한, 과일, 신선한"
1000 스토리 까베르네 소비뇽,레드 와인,14.9,"오크, 바닐라, 캐러멜, 배","체리, 라즈베리, 가죽, 흙내음","바닐라, 허브, 스모키, 긴 여운"
1000 스토리 진판델,레드 와인,15.2,"오크, 바닐라, 캐러멜, 자두","블랙베리, 스모키, 가죽, 딸기, 잼","달콤한, 스파이시, 허브, 미네랄리티"
"콜롬비아 크레스트, 그랜드 에스테이트 까베르네 소비뇽",레드 와인,14.5,"오크, 바닐라, 초콜릿, 블랙베리","배, 자두, 블랙커런트","스모키, 초콜릿, 바닐라, 우아한"
"콜롬비아 크레스트, H3 까베르네 소비뇽",레드 와인,14.5,"바닐라, 다크 초콜릿, 오크, 블랙베리, 자두, 체리","향신료, 과일, 진한, 부드러운","섬세한, 부드러운 타닌"
"코노수르, 리제르바 에스페샬 까베르네 소비뇽",레드 와인,14.0,"라즈베리, 블랙커런트, 자두, 오크","블랙베리, 바닐라, 자두, 타바코","라즈베리, 체리, 딸기"
"코노수르, 20배럴 까베르네 소비뇽",레드 와인,14.3,"자두, 블랙베리, 카시스, 오크","모카, 바닐라, 타바코, 가죽","자두, 스모키, 은은한"
니포짜노 끼안티 루피나 리제르바,레드 와인,13.0,"블랙베리, 체리, 꽃, 바닐라","라즈베리, 체리, 블랙베리","자두, 정향, 감초, 육두구, 오크"
볼베르 싱글 빈야드 템프라니요,레드 와인,15.0,"자두, 체리, 아스파라거스, 꽃","블랙베리, 자두, 블랙커런트, 스파이시","조화로운, 균형 잡힌, 오크, 다크 초콜릿"
"까르피네토, 끼안티 클라시코",레드 와인,13.0,"오크, 바닐라, 딸기, 라즈베리","체리, 타바코, 초콜릿, 가죽","균형 잡힌, 우아한, 부드러운"
콥케 30년 토니 포트,포트 와인,20.0,"말린 과일, 꿀, 향신료","견과류, 꿀, 바닐라, 오크","견과류, 긴 여운, 꿀, 바닐라"
다우 포트 파인 화이트 포트,포트 와인,19.0,"시트러스, 감귤, 견과류","핵과류, 열대 과일, 허브, 생강, 꿀","신선한, 긴 여운"
리틀 자이언트 쉬라즈,레드 와인,14.5,"초콜릿, 허브","자두, 블랙베리, 감초, 모카","스파이시, 바닐라, 흙내음"
자리스 시라,레드 와인,15.0,"가죽, 스모키, 흙내음, 코코아","블랙베리, 자두, 블랙커런트, 블랙 체리","오크, 바닐라, 초콜릿, 타바코"
비냐 페냐롤렌 아줄,레드 와인,14.9,"배, 무화과, 꽃, 허브","검은 과일, 체리, 블루베리, 미네랄리티","오크, 구아바, 후추"
보테가 모스카토 페탈로,스파클링 와인,6.5,"진한, 장미, 나무, 야생화","달콤한, 복숭아, 살구, 시트러스","산미, 세이지, 감귤"
돔 페리뇽 블랑 2010,스파클링 와인,12.5,"브리오슈, 토스트, 아몬드, 헤이즐넛","배, 살구, 살구, 치즈, 청사과, 복숭아, 꿀, 미네랄리티","사과, 멜론, 자몽, 라임, 레몬 껍질"
샤또 모락,레드 와인,13.5,"토스트, 자두, 블랙커런트","블랙베리, 오크, 타바코, 바닐라","부드러운, 가죽, 스모키"
마릴린 메를로,레드 와인,13.9,"블랙베리, 오렌지 껍질, 코코아, 민트, 향신료","딸기, 자두, 잼, 오크","체리, 균형 잡힌, 긴 여운, 풍부한"
쉴드 에스테이트 쉬라즈,레드 와인,14.5,"체리, 오크, 바닐라, 초콜릿","자두, 블랙베리, 블루베리","다크 체리, 섬세한, 흙내음"
라 피우 벨 로제,로제 와인,13.6,"딸기, 체리, 살구, 라벤더, 바이올렛","패션프루트, 시트러스, 감귤","라즈베리, 꽃, 우아한"
케이머스 스페셜 셀렉션 까베르네 소비뇽 2017,레드 와인,14.5,"자두, 체리, 블랙커런트, 모카","바닐라, 초콜릿, 블랙베리","가죽, 스모키, 블루베리, 오크"
유 원 프리미티보 디 만두리아,레드 와인,14.5,"라즈베리, 블루베리, 바닐라, 허브","체리, 자두, 초콜릿","라즈베리, 부드러운, 오크"
푸나무 소비뇽 블랑,화이트 와인,13.0,"젖은 돌, 자몽, 꿀, 멜론, 상큼한, 풀","복숭아, 신선한, 망고, 열대 과일, 허브","과일, 신선한"
피어랑 데미섹 로제,스파클링 와인,11.0,"레드베리, 체리, 핵과류","핵과류, 시트러스, 감귤","균형 잡힌, 신선한"
피어랑 브뤼,스파클링 와인,11.0,"버터, 케이크, 딸기","우아한, 배, 라즈베리","신선한, 토스트"
레이냑 블랑,주정강화 와인,17.0,"캐러멜, 오크, 버터, 자두, 꽃","말린 과일, 라임, 청포도, 오렌지, 레몬","마멀레이드, 시트러스, 감귤, 긴 여운"
레이냑 로제,주정강화 와인,17.0,"꽃, 블랙커런트, 라즈베리","체리, 사과, 바나나, 아몬드","말린 과일, 우아한, 긴 여운, 달콤한"
샤또 몽페라 루즈 2011,레드 와인,13.5,"체리, 블랙커런트, 허브, 초콜릿","바닐라, 딸기, 향신료","오크, 자두, 블랙베리, 가죽, 스모키"
셀리에 데 프린스 샤또네프 뒤 파프,레드 와인,14.0,"체리, 딸기, 오크, 라벤더, 정향, 로즈마리","블루베리, 자두, 라즈베리, 카시스, 미네랄리티","흙내음, 가죽, 버섯, 코코아, 바닐라, 후추"
셀리에 데 프린스 비에이 비뉴 꼬뜨 뒤 론,레드 와인,14.0,"오크, 타바코, 바닐라, 블루베리","자두, 잼, 체리, 딸기, 석류","흙내음, 자두, 흑연, 미네랄리티"
셀리에 데 프린스 비에이 비뉴 꼬뜨 뒤 론,레드 와인,14.0,"오크, 타바코, 바닐라, 블루베리","자두, 잼, 체리, 딸기, 석류","자두, 자두, 잼, 체리, 딸기, 흙내음, 석류, 흑연, 미네랄리티"
셀리에 데 프린스 그랑 리저브 꼬뜨 뒤 론,레드 와인,14.0,"오크, 바닐라, 타바코, 로즈마리, 감초","블랙베리, 블랙 체리, 자두, 체리","커피, 초콜릿, 흙내음, 스모키, 버섯"
더 롱 독 스파클링 NV,스파클링 와인,12.5,"꽃, 레몬 그라스, 아몬드","풋사과, 멜론, 백도, 살구","레몬, 복숭아, 꽃"
플래티넘 No.5,스파클링 와인,8.0,"딸기, 꽃, 시트러스, 감귤","딸기, 레몬, 민트","은은한 탄산감, 달콤한"
플래티넘 No.6,스파클링 와인,8.0,"포도, 야생화, 과일","포도, 블랙베리, 라즈베리","은은한 탄산감, 달콤한"
플래티넘 No.1,스파클링 와인,8.0,"꽃, 열대 과일","복숭아, 망고, 풋사과","은은한 탄산감, 달콤한"
플래티넘 No.8,스파클링 와인,8.0,"풋사과, 아몬드","풋사과, 상큼한, 달콤한","은은한 탄산감, 달콤한"
"테 마타, 에스테이트 샤르도네",화이트 와인,13.5,"파인애플, 복숭아, 구운 견과류, 바닐라","열대 과일, 상큼한, 달콤한","오크, 스모키, 미네랄리티"
"테 마타, 에스테이트 소비뇽 블랑",화이트 와인,13.0,"패션프루트, 망고, 허니듀, 구스베리","열대 과일, 허브, 청량한","섬세한, 상쾌한, 긴 여운"
꼬멘헤 비베리우스,레드 와인,14.5,"체리, 라즈베리, 블루베리, 엘더베리","붉은 과일, 오크, 정향, 바닐라, 카카오, 캐러멜","긴 여운, 가죽, 흙내음, 허브, 감초"
오미로제 연,스파클링 와인,8.0,"오미자, 꽃, 베리, 허브","오미자, 새콤한, 달콤한","탄산감, 균형 잡힌, 스파이시"
마스카 델 타코 루 라빠이오 프리미티보 디 만두리아,레드 와인,14.0,"로즈마리, 바닐라, 오크, 담배","블랙베리, 딸기 잼, 민트","체리, 라즈베리, 풍부한"
마스카 델 타코 수수마니엘로,레드 와인,14.5,"블루베리, 바닐라, 허브, 오크, 초콜릿","자두, 블랙베리, 라즈베리, 체리","우아한, 신선한, 부드러운"
프로메사 모스카토,스파클링 와인,8.0,"사과, 시트러스, 감귤, 그린 애플","복숭아, 파인애플, 망고, 미네랄리티","꽃, 구아바, 체리, 달콤한"
라피스 루나 까베르네 소비뇽,레드 와인,13.8,"오크, 바닐라, 타바코, 블랙베리","자두, 블루베리, 가죽, 흙내음, 스모키","다크 초콜릿, 향신료, 원두, 체리"
시데랄,레드 와인,14.5,"붉은 과일, 블랙커런트, 삼나무","바닐라, 신선한, 오크, 자두, 체리, 카시스, 타닌","가죽, 은은한, 초콜릿, 흙내음"
도그 포인트 소비뇽 블랑,화이트 와인,13.5,"시트러스, 감귤, 허브, 열대 과일","복숭아, 구아바, 멜론, 귤","깔끔한, 상큼한, 미네랄리티"
클림트 키스 뀌베 브뤼,스파클링 와인,11.5,"사과, 배, 시트러스, 꽃","사과, 살구, 복숭아, 신선한","풍부한, 부드러운"
그랑 크루즈 10년,포트 와인,19.0,"딸기, 라즈베리","균형 잡힌, 우아한, 말린 과일, 호두, 스파이시","복합적인, 과일, 달콤한"
룩 벨레어 럭스 기프트 박스 2021,스파클링 와인,12.5,"시트러스, 감귤, 자몽, 복숭아, 효모","살구, 사과, 배, 마지팬, 허니서클","꿀, 미네랄리티, 바닐라"
룩 벨레어 로제 기프트 박스 2021,스파클링 와인,12.5,"붉은 과일, 라즈베리, 석류","체리, 딸기, 블랙커런트, 블랙베리","부드러운, 깔끔한, 꿀, 미네랄리티"
룩 벨레어 럭스 로제 기프트 박스 2021,스파클링 와인,12.5,"깨끗한, 신선한, 붉은 과일, 베리류","풍부한, 크랜베리, 라즈베리, 딸기, 우드","긴 여운, 사과"
오퍼스 원,레드 와인,14.5,"오크, 초콜릿, 타바코, 후추, 민트, 감초","블랙베리, 체리, 라즈베리, 카시스, 자두, 블랙커런트","가죽, 흙내음, 코코아, 흑연, 미네랄리티, 스모키"
오버츄어 나파 밸리,레드 와인,14.5,"블랙베리, 흙내음, 타바코, 삼나무","블랙베리, 블랙 카시스, 블랙커런트, 자두","오크, 바닐라, 가죽, 흑연, 초콜릿"
"파 니엔테, 오크빌 카버네 소비뇽",레드 와인,14.0,"에스프레소, 블루베리, 다크 체리","블랙베리, 코코아","타닌, 실키, 긴 여운"
"파 니엔테, 샤르도네",화이트 와인,14.0,"무화과, 감귤, 시트러스, 꽃","꿀, 청아한, 천도 복숭아, 레몬 껍질","구운 오크, 우아한"
알마비바,레드 와인,15.0,"커피, 바이올렛, 가죽, 흙내음","블랙베리, 블루베리, 자두, 카시스, 미네랄리티","후추, 삼나무, 바닐라"
알마비바,레드 와인,14.5,"커피, 바이올렛, 가죽, 흙내음","블랙베리, 블루베리, 자두, 카시스, 미네랄리티","후추, 삼나무, 바닐라"
피터 마이클 오 빠라디 카버네 소비뇽,레드 와인,14.8,"장미, 블랙커런트, 카시스","라즈베리, 장미, 흑연, 짭짤한, 자두","균형 잡힌, 깔끔한"
피터 마이클 레스프리 데 빠보,레드 와인,15.7,"블루베리, 허브, 감초, 초콜릿, 바닐라, 커피, 홍차","블랙베리, 가죽, 후추","풍부한, 과일, 단단한 구조감, 타닌"
부켈라 까베르네 소비뇽,레드 와인,14.6,"배, 블루베리","바닐라, 초콜릿, 오크","풍부한, 긴 여운"
시에피,레드 와인,14.2,"블랙베리, 다크 체리, 민트, 허브","블랙베리, 과일, 토스트, 스파이스","농밀한, 달콤한, 타닌, 실키"
"라 스피네따, 바르바레스코 갈리나",레드 와인,14.5,"레드베리, 과일, 꽃","실키, 타닌, 담배, 가죽","부드러운, 스모키"
